163|200216
10213|210266
164|200217
165|200218
166|200219
10214|210267
167|200220
168|200221
10215|210268
20191|220244
10216|210269
10217|210270
30175|230228
10218|210271
20192|220245
10219|210272
20193|220246
40510|240563
20194|220247
30176|230229
30177|230230
40511|240564
50756|250809
40512|240565
60155|260208
79952|280005
89950|290003
169|200222
170|200223
20195|220248
171|200224
10220|210273
172|200225
173|200226
174|200227
10221|210274
175|200228
176|200229
30178|230231
177|200230
10222|210275
178|200231
179|200232
20196|220249
180|200233
10223|210276
181|200234
10224|210277
10225|210278
20197|220250
10226|210279
20198|220251
30179|230232
20199|220252
20200|220253
50757|250810
30180|230233
40513|240566
30181|230234
40514|240567
50758|250811
60156|260209
10227|210280
182|200235
183|200236
184|200237
10228|210281
185|200238
186|200239
187|200240
10229|210282
188|200241
189|200242
20201|220254
190|200243
10230|210283
191|200244
192|200245
193|200246
10231|210284
10232|210285
20202|220255
10233|210286
10234|210287
30182|230235
20203|220256
20204|220257
20205|220258
30183|230236
40515|240568
30184|230237
40516|240569
50759|250812
79953|280006
50760|250813
60157|260210
194|200247
10235|210288
195|200248
196|200249
197|200250
10236|210289
198|200251
199|200252
20206|220259
200|200253
10237|210290
201|200254
202|200255
203|200256
10238|210291
204|200257
205|200258
30185|230238
10239|210292
20207|220260
10240|210293
10241|210294
10242|210295
20208|220261
20209|220262
30186|230239
20210|220263
20211|220264
40517|240570
30187|230240
30188|230241
40518|240571
50761|250814
60158|260211
79954|280007
206|200259
10243|210296
207|200260
208|200261
209|200262
10244|210297
210|200263
211|200264
212|200265
10245|210298
213|200266
214|200267
20212|220265
215|200268
10246|210299
216|200269
217|200270
218|200271
10247|210300
10248|210301
20213|220266
10249|210302
10250|210303
30189|230242
20214|220267
20215|220268
40519|240572
20216|220269
30190|230243
30191|230244
40520|240573
50762|250815
50763|250816
89951|290004
60159|260212
219|200272
10251|210304
220|200273
221|200274
222|200275
10252|210305
223|200276
224|200277
225|200278
10253|210306
226|200279
227|200280
20217|220270
228|200281
10254|210307
229|200282
230|200283
10255|210308
30192|230245
10256|210309
20218|220271
10257|210310
10258|210311
10259|210312
20219|220272
40521|240574
20220|220273
30193|230246
20221|220274
30194|230247
40522|240575
40523|240576
50764|250817
79955|280008
60160|260213
231|200284
232|200285
233|200286
10260|210313
234|200287
235|200288
20222|220275
236|200289
10261|210314
237|200290
238|200291
239|200292
10262|210315
240|200293
241|200294
30195|230248
242|200295
10263|210316
243|200296
20223|220276
10264|210317
10265|210318
10266|210319
20224|220277
10267|210320
20225|220278
30196|230249
20226|220279
30197|230250
40524|240577
30198|230251
50765|250818
40525|240578
60161|260214
79956|280009
89952|290005
244|200297
245|200298
20227|220280
246|200299
10268|210321
247|200300
248|200301
249|200302
10269|210322
250|200303
251|200304
252|200305
10270|210323
253|200306
254|200307
20228|220281
255|200308
10271|210324
10272|210325
10273|210326
20229|220282
10274|210327
10275|210328
30199|230252
20230|220283
20231|220284
50766|250819
20232|220285
30200|230253
40526|240579
30201|230254
40527|240580
50767|250820
60162|260215
256|200309
257|200310
258|200311
10276|210329
259|200312
260|200313
261|200314
10277|210330
262|200315
263|200316
20233|220286
264|200317
10278|210331
265|200318
266|200319
267|200320
10279|210332
268|200321
30202|230255
10280|210333
20234|220287
10281|210334
10282|210335
10283|210336
20235|220288
20236|220289
30203|230256
20237|220290
40528|240581
30204|230257
40529|240582
50768|250821
50769|250822
79957|280010
60163|260216
269|200322
270|200323
10284|210337
271|200324
272|200325
20238|220291
273|200326
10285|210338
274|200327
275|200328
276|200329
10286|210339
277|200330
278|200331
30205|230258
279|200332
10287|210340
280|200333
20239|220292
10288|210341
10289|210342
10290|210343
20240|220293
10291|210344
40530|240583
20241|220294
30206|230259
20242|220295
30207|230260
30208|230261
40531|240584
40532|240585
50770|250823
60164|260217
79958|280011
281|200334
282|200335
20243|220296
283|200336
10292|210345
284|200337
285|200338
286|200339
10293|210346
287|200340
288|200341
289|200342
10294|210347
290|200343
291|200344
20244|220297
292|200345
10295|210348
10296|210349
30209|230262
10297|210350
20245|220298
10298|210351
10299|210352
20246|220299
20247|220300
30210|230263
20248|220301
30211|230264
40533|240586
50771|250824
40534|240587
50772|250825
89953|290006
60165|260218
293|200346
294|200347
10300|210353
295|200348
296|200349
297|200350
10301|210354
298|200351
299|200352
30212|230265
300|200353
10302|210355
301|200354
302|200355
20249|220302
303|200356
10303|210356
304|200357
305|200358
10304|210357
10305|210358
20250|220303
10306|210359
10307|210360
20251|220304
30213|230266
20252|220305
20253|220306
40535|240588
30214|230267
30215|230268
40536|240589
50773|250826
79959|280012
60166|260219
306|200359
307|200360
10308|210361
308|200361
309|200362
310|200363
10309|210362
311|200364
312|200365
313|200366
10310|210363
314|200367
315|200368
20254|220307
316|200369
10311|210364
317|200370
10312|210365
10313|210366
20255|220308
10314|210367
10315|210368
30216|230269
20256|220309
20257|220310
40537|240590
20258|220311
30217|230270
30218|230271
40538|240591
50774|250827
40539|240592
50775|250828
60167|260220
79960|280013
318|200371
10316|210369
319|200372
320|200373
321|200374
10317|210370
322|200375
323|200376
20259|220312
324|200377
10318|210371
325|200378
326|200379
327|200380
10319|210372
328|200381
329|200382
30219|230272
330|200383
10320|210373
20260|220313
10321|210374
10322|210375
10323|210376
20261|220314
20262|220315
30220|230273
20263|220316
30221|230274
40540|240593
30222|230275
40541|240594
50776|250829
89954|290007
60168|260221
10324|210377
331|200384
332|200385
333|200386
10325|210378
334|200387
335|200388
20264|220317
336|200389
10326|210379
337|200390
338|200391
339|200392
10327|210380
340|200393
341|200394
342|200395
10328|210381
20265|220318
10329|210382
10330|210383
10331|210384
20266|220319
10332|210385
30223|230276
20267|220320
20268|220321
30224|230277
40542|240595
30225|230278
50777|250830
40543|240596
50778|250831
79961|280014
60169|260222
343|200396
344|200397
345|200398
10333|210386
346|200399
347|200400
20269|220322
348|200401
10334|210387
349|200402
350|200403
351|200404
10335|210388
352|200405
353|200406
354|200407
10336|210389
355|200408
20270|220323
10337|210390
10338|210391
30226|230279
10339|210392
20271|220324
10340|210393
20272|220325
20273|220326
30227|230280
40544|240597
30228|230281
40545|240598
50779|250832
60170|260223
79962|280015
89955|290008
356|200409
357|200410
10341|210394
358|200411
359|200412
20274|220327
360|200413
10342|210395
361|200414
362|200415
363|200416
10343|210396
364|200417
365|200418
30229|230282
366|200419
10344|210397
367|200420
20275|220328
10345|210398
10346|210399
10347|210400
20276|220329
10348|210401
40546|240599
20277|220330
30230|230283
20278|220331
30231|230284
50780|250833
30232|230285
40547|240600
40548|240601
60171|260224
368|200421
369|200422
20279|220332
370|200423
10349|210402
371|200424
372|200425
373|200426
10350|210403
374|200427
375|200428
376|200429
10351|210404
377|200430
378|200431
20280|220333
379|200432
10352|210405
380|200433
10353|210406
30233|230286
10354|210407
20281|220334
10355|210408
20282|220335
20283|220336
30234|230287
20284|220337
50781|250834
30235|230288
40549|240602
40550|240603
50782|250835
79963|280016
60172|260225
89956|290009
10356|210409
381|200434
382|200435
383|200436
10357|210410
384|200437
385|200438
30236|230289
386|200439
10358|210411
387|200440
388|200441
20285|220338
389|200442
10359|210412
390|200443
391|200444
392|200445
10360|210413
10361|210414
20286|220339
10362|210415
10363|210416
10364|210417
20287|220340
30237|230290
20288|220341
20289|220342
40551|240604
30238|230291
30239|230292
40552|240605
50783|250836
60173|260226
79964|280017
393|200446
394|200447
395|200448
10365|210418
396|200449
397|200450
20290|220343
398|200451
10366|210419
399|200452
400|200453
401|200454
10367|210420
402|200455
403|200456
404|200457
10368|210421
405|200458
20291|220344
10369|210422
10370|210423
30240|230293
10371|210424
20292|220345
10372|210425
20293|220346
20294|220347
30241|230294
40553|240606
30242|230295
50784|250837
40554|240607
50785|250838
60174|260227
89957|290010
406|200459
20295|220348
407|200460
10373|210426
408|200461
409|200462
410|200463
10374|210427
411|200464
412|200465
30243|230296
413|200466
10375|210428
414|200467
415|200468
20296|220349
416|200469
10376|210429
417|200470
10377|210430
10378|210431
20297|220350
10379|210432
10380|210433
40555|240608
20298|220351
30244|230297
20299|220352
30245|230298
30246|230299
40556|240609
50786|250839
40557|240610
79965|280018
60175|260228
418|200471
419|200472
20300|220353
420|200473
10381|210434
421|200474
422|200475
423|200476
10382|210435
424|200477
425|200478
426|200479
10383|210436
427|200480
428|200481
20301|220354
429|200482
10384|210437
10385|210438
30247|230300
10386|210439
20302|220355
10387|210440
10388|210441
20303|220356
20304|220357
30248|230301
20305|220358
30249|230302
40558|240611
50787|250840
40559|240612
50788|250841
60176|260229
430|200483
431|200484
10389|210442
432|200485
433|200486
434|200487
10390|210443
435|200488
436|200489
30250|230303
437|200490
10391|210444
438|200491
439|200492
20306|220359
440|200493
10392|210445
441|200494
442|200495
10393|210446
10394|210447
20307|220360
10395|210448
10396|210449
20308|220361
30251|230304
20309|220362
20310|220363
40560|240613
30252|230305
30253|230306
40561|240614
50789|250842
79966|280019
60177|260230
89958|290011
443|200496
10397|210450
444|200497
445|200498
446|200499
10398|210451
447|200500
448|200501
449|200502
10399|210452
450|200503
451|200504
20311|220364
452|200505
10400|210453
453|200506
454|200507
10401|210454
10402|210455
20312|220365
10403|210456
10404|210457
30254|230307
20313|220366
20314|220367
40562|240615
20315|220368
30255|230308
30256|230309
40563|240616
50790|250843
40564|240617
50791|250844
60178|260231
79967|280020
455|200508
10405|210458
456|200509
457|200510
458|200511
10406|210459
459|200512
460|200513
20316|220369
461|200514
10407|210460
462|200515
463|200516
464|200517
10408|210461
465|200518
466|200519
30257|230310
467|200520
10409|210462
20317|220370
10410|210463
10411|210464
10412|210465
20318|220371
20319|220372
30258|230311
20320|220373
30259|230312
40565|240618
30260|230313
40566|240619
50792|250845
60179|260232
89959|290012
468|200521
10413|210466
469|200522
470|200523
471|200524
10414|210467
472|200525
473|200526
20321|220374
474|200527
10415|210468
475|200528
476|200529
477|200530
10416|210469
478|200531
479|200532
10417|210470
20322|220375
10418|210471
10419|210472
10420|210473
20323|220376
30261|230314
20324|220377
20325|220378
20326|220379
30262|230315
40567|240620
30263|230316
50793|250846
40568|240621
50794|250847
79968|280021
60180|260233
480|200533
10421|210474
481|200534
482|200535
483|200536
10422|210475
484|200537
485|200538
486|200539
10423|210476
487|200540
488|200541
20327|220380
489|200542
10424|210477
490|200543
491|200544
492|200545
10425|210478
30264|230317
10426|210479
20328|220381
10427|210480
10428|210481
20329|220382
20330|220383
30265|230318
20331|220384
40569|240622
30266|230319
40570|240623
50795|250848
60181|260234
79969|280022
89960|290013
493|200546
10429|210482
494|200547
495|200548
496|200549
10430|210483
497|200550
498|200551
20332|220385
499|200552
10431|210484
500|200553
501|200554
502|200555
10432|210485
503|200556
504|200557
30267|230320
10433|210486
20333|220386
10434|210487
10435|210488
10436|210489
20334|220387
40571|240624
20335|220388
30268|230321
20336|220389
30269|230322
50796|250849
30270|230323
40572|240625
40573|240626
50797|250850
60182|260235
505|200558
10437|210490
506|200559
507|200560
20337|220390
508|200561
10438|210491
509|200562
510|200563
511|200564
10439|210492
512|200565
513|200566
514|200567
10440|210493
515|200568
516|200569
20338|220391
10441|210494
10442|210495
30271|230324
10443|210496
20339|220392
10444|210497
20340|220393
20341|220394
30272|230325
20342|220395
30273|230326
40574|240627
40575|240628
50798|250851
79970|280023
60183|260236
517|200570
10445|210498
518|200571
519|200572
520|200573
10446|210499
521|200574
522|200575
30274|230327
523|200576
10447|210500
524|200577
525|200578
20343|220396
526|200579
10448|210501
527|200580
528|200581
529|200582
10449|210502
10450|210503
20344|220397
10451|210504
10452|210505
20345|220398
30275|230328
20346|220399
20347|220400
50799|250852
30276|230329
40576|240629
30277|230330
40577|240630
50800|250853
60184|260237
89961|290014
579|200632
10485|210538
580|200633
581|200634
582|200635
10486|210539
583|200636
584|200637
585|200638
10487|210540
586|200639
587|200640
20369|220422
588|200641
10488|210541
589|200642
590|200643
10489|210542
10490|210543
20370|220423
10491|210544
10492|210545
30292|230345
20371|220424
20372|220425
40587|240640
20373|220426
30293|230346
30294|230347
40588|240641
50807|250860
40589|240642
50808|250861
60189|260242
79974|280027
591|200644
10493|210546
592|200645
593|200646
594|200647
10494|210547
595|200648
596|200649
20374|220427
597|200650
10495|210548
598|200651
599|200652
600|200653
10496|210549
601|200654
602|200655
30295|230348
603|200656
10497|210550
20375|220428
10498|210551
10499|210552
10500|210553
20376|220429
20377|220430
30296|230349
20378|220431
30297|230350
40590|240643
30298|230351
40591|240644
50809|250862
60190|260243
79975|280028
89963|290016
629|200682
10517|210570
630|200683
631|200684
632|200685
10518|210571
633|200686
634|200687
30305|230358
635|200688
10519|210572
636|200689
637|200690
20390|220443
638|200691
10520|210573
639|200692
640|200693
10521|210574
10522|210575
20391|220444
10523|210576
10524|210577
40596|240649
20392|220445
30306|230359
20393|220446
20394|220447
30307|230360
50813|250866
30308|230361
40597|240650
40598|240651
50814|250867
60193|260246
661|200714
662|200715
10533|210586
663|200716
664|200717
665|200718
10534|210587
666|200719
667|200720
30312|230365
668|200721
10535|210588
669|200722
670|200723
20401|220454
671|200724
10536|210589
672|200725
673|200726
10537|210590
10538|210591
20402|220455
10539|210592
10540|210593
20403|220456
30313|230366
20404|220457
20405|220458
40601|240654
30314|230367
30315|230368
50816|250869
40602|240655
79978|280031
50817|250870
686|200739
10549|210602
687|200740
688|200741
20411|220464
689|200742
10550|210603
690|200743
691|200744
692|200745
10551|210604
693|200746
694|200747
695|200748
10552|210605
696|200749
697|200750
20412|220465
698|200751
10553|210606
10554|210607
10555|210608
20413|220466
10556|210609
30320|230373
20414|220467
20415|220468
40605|240658
30321|230374
30322|230375
50819|250872
40606|240659
50820|250873
79979|280032
60197|260250
10573|210626
724|200777
725|200778
726|200779
10574|210627
727|200780
728|200781
729|200782
10575|210628
730|200783
731|200784
20427|220480
732|200785
10576|210629
733|200786
734|200787
735|200788
10577|210630
10578|210631
20428|220481
10579|210632
10580|210633
30330|230383
10581|210634
20429|220482
20430|220483
20431|220484
30331|230384
40612|240665
30332|230385
60199|260252
40613|240666
50824|250877
79981|280034
60200|260253
10597|210650
761|200814
762|200815
763|200816
10598|210651
764|200817
765|200818
766|200819
10599|210652
767|200820
768|200821
20443|220496
769|200822
10600|210653
770|200823
771|200824
772|200825
10601|210654
30340|230393
10602|210655
20444|220497
10603|210656
10604|210657
10605|210658
20445|220498
20446|220499
30341|230394
20447|220500
50828|250881
30342|230395
40619|240672
40620|240673
60202|260255
50829|250882
89968|290021
798|200851
10622|210675
799|200852
800|200853
20458|220511
801|200854
10623|210676
802|200855
803|200856
804|200857
10624|210677
805|200858
806|200859
30350|230403
807|200860
10625|210678
808|200861
809|200862
20459|220512
10626|210679
10627|210680
10628|210681
20460|220513
10629|210682
20461|220514
30351|230404
20462|220515
20463|220516
30352|230405
40626|240679
30353|230406
50833|250886
40627|240680
60205|260258
89969|290022
835|200888
10646|210699
836|200889
837|200890
838|200891
10647|210700
839|200892
840|200893
20474|220527
841|200894
10648|210701
842|200895
843|200896
844|200897
10649|210702
845|200898
846|200899
10650|210703
20475|220528
10651|210704
10652|210705
30361|230414
10653|210706
20476|220529
10654|210707
20477|220530
40632|240685
20478|220531
30362|230415
30363|230416
50837|250890
40633|240686
40634|240687
79987|280040
50838|250891
872|200925
20489|220542
873|200926
10671|210724
874|200927
875|200928
876|200929
10672|210725
877|200930
878|200931
30371|230424
879|200932
10673|210726
880|200933
881|200934
20490|220543
882|200935
10674|210727
883|200936
10675|210728
10676|210729
20491|220544
10677|210730
10678|210731
40639|240692
20492|220545
30372|230425
20493|220546
20494|220547
30373|230426
30374|230427
40640|240693
50842|250895
60211|260264
79989|280042
89971|290024
897|200950
898|200951
10687|210740
899|200952
900|200953
20500|220553
901|200954
10688|210741
902|200955
903|200956
904|200957
10689|210742
905|200958
906|200959
30378|230431
907|200960
10690|210743
908|200961
20501|220554
10691|210744
10692|210745
10693|210746
20502|220555
10694|210747
20503|220556
30379|230432
20504|220557
50844|250897
30380|230433
40644|240697
30381|230434
40645|240698
50845|250898
60213|260266
79990|280043
89972|290025
10711|210764
934|200987
935|200988
20516|220569
936|200989
10712|210765
937|200990
938|200991
939|200992
10713|210766
940|200993
941|200994
942|200995
10714|210767
943|200996
944|200997
20517|220570
945|200998
10715|210768
10716|210769
40650|240703
10717|210770
20518|220571
10718|210771
10719|210772
30389|230442
20519|220572
20520|220573
30390|230443
30391|230444
40651|240704
50849|250902
40652|240705
60216|260269
79992|280045
971|201024
10736|210789
972|201025
973|201026
20532|220585
974|201027
10737|210790
975|201028
976|201029
977|201030
10738|210791
978|201031
979|201032
980|201033
10739|210792
981|201034
982|201035
530|200583
10453|210506
531|200584
532|200585
533|200586
10454|210507
534|200587
535|200588
536|200589
10455|210508
537|200590
538|200591
20348|220401
539|200592
10456|210509
540|200593
541|200594
10457|210510
10458|210511
20349|220402
10459|210512
10460|210513
30278|230331
20350|220403
20351|220404
20352|220405
30279|230332
40578|240631
30280|230333
40579|240632
50801|250854
79971|280024
50802|250855
60185|260238
542|200595
10461|210514
543|200596
544|200597
545|200598
10462|210515
546|200599
547|200600
20353|220406
548|200601
10463|210516
549|200602
550|200603
551|200604
10464|210517
552|200605
553|200606
30281|230334
10465|210518
20354|220407
10466|210519
10467|210520
10468|210521
20355|220408
40580|240633
20356|220409
30282|230335
20357|220410
30283|230336
30284|230337
40581|240634
40582|240635
50803|250856
60186|260239
79972|280025
604|200657
10501|210554
605|200658
606|200659
20379|220432
607|200660
10502|210555
608|200661
609|200662
610|200663
10503|210556
611|200664
612|200665
613|200666
10504|210557
614|200667
615|200668
20380|220433
10505|210558
10506|210559
30299|230352
10507|210560
20381|220434
10508|210561
20382|220435
20383|220436
30300|230353
20384|220437
30301|230354
40592|240645
50810|250863
40593|240646
50811|250864
60191|260244
649|200702
650|200703
10525|210578
651|200704
652|200705
653|200706
10526|210579
654|200707
655|200708
20395|220448
656|200709
10527|210580
657|200710
658|200711
659|200712
10528|210581
660|200713
10529|210582
20396|220449
10530|210583
10531|210584
30309|230362
10532|210585
20397|220450
20398|220451
20399|220452
30310|230363
20400|220453
30311|230364
40599|240652
40600|240653
50815|250868
79977|280030
60194|260247
699|200752
10557|210610
700|200753
701|200754
20416|220469
702|200755
10558|210611
703|200756
704|200757
705|200758
10559|210612
706|200759
707|200760
708|200761
10560|210613
709|200762
710|200763
20417|220470
10561|210614
10562|210615
30323|230376
10563|210616
20418|220471
10564|210617
20419|220472
40607|240660
20420|220473
30324|230377
20421|220474
30325|230378
40608|240661
50821|250874
40609|240662
60198|260251
79980|280033
736|200789
737|200790
738|200791
10582|210635
739|200792
740|200793
20432|220485
741|200794
10583|210636
742|200795
743|200796
744|200797
10584|210637
745|200798
746|200799
747|200800
10585|210638
20433|220486
10586|210639
10587|210640
30333|230386
10588|210641
20434|220487
10589|210642
20435|220488
20436|220489
30334|230387
40614|240667
30335|230388
30336|230389
50825|250878
40615|240668
50826|250879
60201|260254
79982|280035
89967|290020
773|200826
774|200827
775|200828
10606|210659
776|200829
777|200830
30343|230396
778|200831
10607|210660
779|200832
780|200833
20448|220501
781|200834
10608|210661
782|200835
783|200836
784|200837
10609|210662
10610|210663
20449|220502
10611|210664
10612|210665
10613|210666
20450|220503
30344|230397
20451|220504
20452|220505
40621|240674
30345|230398
30346|230399
40622|240675
50830|250883
60203|260256
50831|250884
79984|280037
810|200863
10630|210683
811|200864
812|200865
813|200866
10631|210684
814|200867
815|200868
816|200869
10632|210685
817|200870
818|200871
20464|220517
819|200872
10633|210686
820|200873
821|200874
822|200875
10634|210687
10635|210688
20465|220518
10636|210689
10637|210690
30354|230407
20466|220519
20467|220520
50834|250887
20468|220521
30355|230408
40628|240681
30356|230409
40629|240682
60206|260259
50835|250888
79986|280039
847|200900
848|200901
849|200902
10655|210708
850|200903
851|200904
20479|220532
852|200905
10656|210709
853|200906
854|200907
855|200908
10657|210710
856|200909
857|200910
30364|230417
858|200911
10658|210711
859|200912
20480|220533
10659|210712
10660|210713
10661|210714
20481|220534
20482|220535
30365|230418
20483|220536
30366|230419
40635|240688
30367|230420
40636|240689
50839|250892
60209|260262
884|200937
885|200938
10679|210732
886|200939
887|200940
888|200941
10680|210733
889|200942
890|200943
20495|220548
891|200944
10681|210734
892|200945
893|200946
894|200947
10682|210735
895|200948
896|200949
10683|210736
20496|220549
10684|210737
10685|210738
30375|230428
10686|210739
20497|220550
20498|220551
40641|240694
20499|220552
30376|230429
30377|230430
40642|240695
50843|250896
40643|240696
60212|260265
921|200974
10703|210756
922|200975
923|200976
924|200977
10704|210757
925|200978
926|200979
20511|220564
927|200980
10705|210758
928|200981
929|200982
930|200983
10706|210759
931|200984
932|200985
30385|230438
933|200986
10707|210760
20512|220565
10708|210761
10709|210762
10710|210763
20513|220566
40648|240701
20514|220567
30386|230439
20515|220568
30387|230440
30388|230441
40649|240702
50848|250901
60215|260268
89973|290026
958|201011
959|201012
10728|210781
960|201013
961|201014
962|201015
10729|210782
963|201016
964|201017
20527|220580
965|201018
10730|210783
966|201019
967|201020
968|201021
10731|210784
969|201022
970|201023
30395|230448
10732|210785
20528|220581
10733|210786
10734|210787
10735|210788
20529|220582
20530|220583
30396|230449
20531|220584
40655|240708
30397|230450
554|200607
10469|210522
555|200608
556|200609
20358|220411
557|200610
10470|210523
558|200611
559|200612
560|200613
10471|210524
561|200614
562|200615
563|200616
10472|210525
564|200617
565|200618
20359|220412
566|200619
10473|210526
10474|210527
30285|230338
10475|210528
20360|220413
10476|210529
20361|220414
20362|220415
30286|230339
30287|230340
40583|240636
50804|250857
40584|240637
50805|250858
60187|260240
79973|280026
567|200620
10477|210530
568|200621
569|200622
20363|220416
570|200623
10478|210531
571|200624
572|200625
573|200626
10479|210532
574|200627
575|200628
30288|230341
576|200629
10480|210533
577|200630
578|200631
20364|220417
10481|210534
10482|210535
10483|210536
20365|220418
10484|210537
20366|220419
30289|230342
20367|220420
20368|220421
40585|240638
30290|230343
30291|230344
40586|240639
50806|250859
60188|260241
89962|290015
616|200669
10509|210562
617|200670
618|200671
619|200672
10510|210563
620|200673
621|200674
30302|230355
622|200675
10511|210564
623|200676
624|200677
20385|220438
625|200678
10512|210565
626|200679
627|200680
628|200681
10513|210566
10514|210567
20386|220439
10515|210568
10516|210569
20387|220440
30303|230356
20388|220441
20389|220442
40594|240647
30304|230357
40595|240648
50812|250865
60192|260245
79976|280029
89964|290017
674|200727
675|200728
10541|210594
676|200729
677|200730
678|200731
10542|210595
679|200732
680|200733
681|200734
10543|210596
682|200735
683|200736
20406|220459
684|200737
10544|210597
685|200738
10545|210598
10546|210599
20407|220460
10547|210600
10548|210601
30316|230369
20408|220461
20409|220462
20410|220463
30317|230370
40603|240656
30318|230371
30319|230372
60195|260248
40604|240657
50818|250871
89965|290018
60196|260249
711|200764
10565|210618
712|200765
713|200766
714|200767
10566|210619
715|200768
716|200769
30326|230379
717|200770
10567|210620
718|200771
719|200772
20422|220475
720|200773
10568|210621
721|200774
722|200775
723|200776
10569|210622
10570|210623
20423|220476
10571|210624
10572|210625
20424|220477
30327|230380
20425|220478
20426|220479
50822|250875
30328|230381
40610|240663
30329|230382
40611|240664
89966|290019
50823|250876
748|200801
749|200802
20437|220490
750|200803
10590|210643
751|200804
752|200805
753|200806
10591|210644
754|200807
755|200808
756|200809
10592|210645
757|200810
758|200811
20438|220491
759|200812
10593|210646
760|200813
10594|210647
40616|240669
10595|210648
20439|220492
10596|210649
30337|230390
20440|220493
20441|220494
20442|220495
30338|230391
30339|230392
40617|240670
50827|250880
40618|240671
79983|280036
785|200838
786|200839
10614|210667
787|200840
788|200841
789|200842
10615|210668
790|200843
791|200844
20453|220506
792|200845
10616|210669
793|200846
794|200847
795|200848
10617|210670
796|200849
797|200850
10618|210671
20454|220507
10619|210672
10620|210673
30347|230400
10621|210674
20455|220508
20456|220509
40623|240676
20457|220510
30348|230401
30349|230402
40624|240677
60204|260257
40625|240678
50832|250885
79985|280038
10638|210691
823|200876
824|200877
825|200878
10639|210692
826|200879
827|200880
30357|230410
828|200881
10640|210693
829|200882
830|200883
20469|220522
831|200884
10641|210694
832|200885
833|200886
834|200887
10642|210695
10643|210696
20470|220523
10644|210697
10645|210698
20471|220524
30358|230411
20472|220525
20473|220526
40630|240683
30359|230412
30360|230413
40631|240684
50836|250889
60207|260260
89970|290023
60208|260261
10662|210715
860|200913
861|200914
